x	 y	
300	0
301	0
302	0
303	0
304	0
305	0.0032787
306	0.0032787
307	0.0032787
308	0.0032787
309	0.0032787
310	0.0032787
311	0.0032787
312	0.0032787
313	0.0032787
314	0.0032787
315	0.0032787
316	0.0032787
317	0.0032787
318	0.0032787
319	0.0032787
320	0.0032787
321	0.0032787
322	0.0032787
323	0.0032787
324	0.0032787
325	0.0032787
326	0.0032787
327	0.0032787
328	0.0032787
329	0.0032787
330	0.0030996
331	0.0025422
332	0.0020199
333	0.0021589
334	0.0028603
335	0.0032787
336	0.0032787
337	0.0032787
338	0.0032787
339	0.0032787
340	0.0032787
341	0.0032787
342	0.0032787
343	0.0032787
344	0.0032787
345	0.0032787
346	0.0032787
347	0.0032787
348	0.0033357
349	0.0037024
350	0.0044136
351	0.004875
352	0.004918
353	0.0050833
354	0.0056192
355	0.0064111
356	0.0075259
357	0.0089483
358	0.019396
359	0.044086
360	0.066712
361	0.084731
362	0.10338
363	0.12943
364	0.16104
365	0.18689
366	0.20467
367	0.225
368	0.25009
369	0.27564
370	0.29909
371	0.32278
372	0.35795
373	0.40702
374	0.45373
375	0.49634
376	0.53921
377	0.58426
378	0.62721
379	0.65472
380	0.6661
381	0.68086
382	0.70112
383	0.72105
384	0.73947
385	0.75879
386	0.78369
387	0.8134
388	0.83524
389	0.8452
390	0.85198
391	0.85252
392	0.85122
393	0.85025
394	0.84948
395	0.84812
396	0.84599
397	0.8443
398	0.84341
399	0.8427
400	0.84199
401	0.84133
402	0.84098
403	0.84098
404	0.84148
405	0.8428
406	0.84422
407	0.84564
408	0.84699
409	0.84802
410	0.84873
411	0.84998
412	0.85209
413	0.85422
414	0.85635
415	0.85849
416	0.86062
417	0.86275
418	0.86489
419	0.86702
420	0.86874
421	0.86966
422	0.8705
423	0.87168
424	0.87307
425	0.87415
426	0.87486
427	0.87534
428	0.87541
429	0.87556
430	0.87607
431	0.87671
432	0.87705
433	0.87705
434	0.87705
435	0.87705
436	0.87705
437	0.87705
438	0.87696
439	0.87655
440	0.87584
441	0.87569
442	0.8764
443	0.87653
444	0.8755
445	0.87429
446	0.87377
447	0.87374
448	0.87343
449	0.87272
450	0.87179
451	0.87046
452	0.8693
453	0.86885
454	0.8688
455	0.86845
456	0.86774
457	0.86727
458	0.86721
459	0.86721
460	0.86721
461	0.86714
462	0.86675
463	0.86604
464	0.86586
465	0.86653
466	0.86706
467	0.86721
468	0.86721
469	0.86721
470	0.86722
471	0.86752
472	0.86823
473	0.86874
474	0.86885
475	0.86909
476	0.87002
477	0.87141
478	0.8725
479	0.87321
480	0.87369
481	0.87377
482	0.87391
483	0.87442
484	0.87507
485	0.87541
486	0.87541
487	0.87566
488	0.87633
489	0.87688
490	0.87705
491	0.87713
492	0.87754
493	0.87825
494	0.87896
495	0.87967
496	0.88019
497	0.88033
498	0.88054
499	0.88143
500	0.88283
501	0.88394
502	0.88465
503	0.88558
504	0.8869
505	0.88819
506	0.88913
507	0.88989
508	0.89095
509	0.89237
510	0.89356
511	0.89433
512	0.89489
513	0.89508
514	0.89515
515	0.89554
516	0.89625
517	0.8967
518	0.89672
519	0.89672
520	0.89672
521	0.89672
522	0.89672
523	0.89672
524	0.89672
525	0.89672
526	0.89672
527	0.89672
528	0.89672
529	0.89672
530	0.89672
531	0.89672
532	0.89672
533	0.89672
534	0.89672
535	0.89672
536	0.89672
537	0.89672
538	0.89672
539	0.89672
540	0.89672
541	0.89672
542	0.89672
543	0.89672
544	0.89672
545	0.89672
546	0.89672
547	0.89672
548	0.89672
549	0.89653
550	0.89596
551	0.89536
552	0.89508
553	0.89508
554	0.89508
555	0.89508
556	0.89487
557	0.89426
558	0.89343
559	0.89224
560	0.89086
561	0.88978
562	0.88907
563	0.88812
564	0.88677
565	0.8855
566	0.88459
567	0.88381
568	0.88272
569	0.8813
570	0.88013
571	0.87939
572	0.87885
573	0.87869
574	0.8786
575	0.87818
576	0.87748
577	0.87705
578	0.87705
579	0.87685
580	0.87627
581	0.87567
582	0.87541
583	0.87541
584	0.87541
585	0.87541
586	0.87563
587	0.87625
588	0.87683
589	0.87705
590	0.87705
591	0.87705
592	0.87705
593	0.87705
594	0.87705
595	0.87705
596	0.87705
597	0.87697
598	0.87658
599	0.87587
600	0.87543
601	0.87541
602	0.87559
603	0.87616
604	0.87677
605	0.87705
606	0.87705
607	0.87705
608	0.87705
609	0.87705
610	0.87705
611	0.87705
612	0.87705
613	0.87705
614	0.87705
615	0.87705
616	0.87705
617	0.87705
618	0.87705
619	0.87705
620	0.87705
621	0.87705
622	0.87705
623	0.87705
624	0.87705
625	0.87705
626	0.87705
627	0.87705
628	0.87705
629	0.87705
630	0.87677
631	0.87606
632	0.87554
633	0.87541
634	0.8753
635	0.87485
636	0.87414
637	0.87343
638	0.87272
639	0.87201
640	0.8713
641	0.87059
642	0.86988
643	0.86917
644	0.86845
645	0.86774
646	0.86727
647	0.86721
648	0.86721
649	0.86721
650	0.86721
651	0.86721
652	0.86721
653	0.86721
654	0.86721
655	0.86721
656	0.86721
657	0.86712
658	0.86669
659	0.86599
660	0.86557
661	0.86557
662	0.86557
663	0.86557
664	0.86546
665	0.86499
666	0.86425
667	0.86321
668	0.86179
669	0.86082
670	0.86066
671	0.86051
672	0.86002
673	0.85936
674	0.85902
675	0.85902
676	0.85877
677	0.8581
678	0.85739
679	0.85668
680	0.85613
681	0.85622
682	0.85693
683	0.85682
684	0.85542
685	0.85438
686	0.8541
687	0.85389
688	0.85301
689	0.85161
690	0.85049
691	0.84978
692	0.84886
693	0.84754
694	0.84624
695	0.8453
696	0.84454
697	0.84349
698	0.84206
699	0.84111
700	0.84098
701	0.84068
702	0.83965
703	0.83823
704	0.83681
705	0.83538
706	0.83396
707	0.83254
708	0.83147
709	0.83115
710	0.83106
711	0.83064
712	0.82993
713	0.82951
714	0.82951
715	0.82931
716	0.82872
717	0.82801
718	0.8273
719	0.82662
720	0.82623
721	0.82623
722	0.82601
723	0.82538
724	0.82481
725	0.82459
726	0.82448
727	0.82376
728	0.82234
729	0.82116
730	0.8204
731	0.81985
732	0.81967
733	0.8196
734	0.8192
735	0.81849
736	0.81805
737	0.81803
738	0.81785
739	0.81728
740	0.81667
741	0.81639
742	0.81638
743	0.81608
744	0.81536
745	0.81486
746	0.81475
747	0.81451
748	0.81356
749	0.81214
750	0.81072
751	0.8093
752	0.80834
753	0.8082
754	0.80805
755	0.80754
756	0.80689
757	0.80656
758	0.80656
759	0.80656
760	0.80656
761	0.80656
762	0.80656
763	0.80656
764	0.80656
765	0.80656
766	0.80656
767	0.80656
768	0.80656
769	0.80656
770	0.80656
771	0.80656
772	0.80658
773	0.8069
774	0.80761
775	0.80854
776	0.80987
777	0.81129
778	0.81272
779	0.81404
780	0.81475
781	0.81475
782	0.815
783	0.81565
784	0.81621
785	0.81639
786	0.81647
787	0.81686
788	0.81757
789	0.81801
790	0.81803
791	0.81803
792	0.81803
793	0.81803
794	0.81803
795	0.81802
796	0.81773
797	0.81701
798	0.81651
799	0.81639
800	0.81651
801	0.81698
802	0.81765
803	0.81803
804	0.81803
805	0.81849
806	0.81976
807	0.82104
808	0.82196
809	0.82267
810	0.82338
811	0.82409
812	0.8248
813	0.82551
814	0.82606
815	0.82623
816	0.82631
817	0.82672
818	0.82743
819	0.82814
820	0.82885
821	0.82937
822	0.82951
823	0.82961
824	0.83006
825	0.83075
826	0.83115
827	0.83115
828	0.83158
829	0.8328
830	0.83409
831	0.83504
832	0.8357
833	0.83607
834	0.83607
835	0.83607
836	0.83607
837	0.83607
838	0.83607
839	0.83607
840	0.83607
841	0.83607
842	0.83607
843	0.83607
844	0.83607
845	0.83607
846	0.83616
847	0.83658
848	0.83728
849	0.8377
850	0.8377
851	0.83791
852	0.8385
853	0.83921
854	0.83992
855	0.8406
856	0.84098
857	0.84098
858	0.84143
859	0.84269
860	0.84383
861	0.84426
862	0.84432
863	0.84468
864	0.84539
865	0.8461
866	0.84681
867	0.84736
868	0.84754
869	0.84754
870	0.84754
871	0.84754
872	0.84754
873	0.84754
874	0.84754
875	0.84754
876	0.84754
877	0.84754
878	0.84754
879	0.84754
880	0.84754
