x	 y	
400	0.085408
401	0.085408
402	0.16814
403	0.29674
404	0.40686
405	0.39924
406	0.36918
407	0.35977
408	0.29444
409	0.13906
410	0.062054
411	0.043335
412	0.043106
413	0.056896
414	0.048804
415	0.023214
416	0.0090373
417	0.0044903
418	0
419	0
420	0
421	0.0007764
422	0.0018024
423	0.0047151
424	0.0049944
425	0.0053904
426	0.0058948
427	0.0064993
428	0.0071956
429	0.0079756
430	0.0088312
431	0.0097542
432	0.010736
433	0.011769
434	0.012845
435	0.013956
436	0.015092
437	0.016247
438	0.017412
439	0.018579
440	0.019739
441	0.020885
442	0.022008
443	0.0231
444	0.024153
445	0.025158
446	0.026108
447	0.026994
448	0.027808
449	0.028542
450	0.029187
451	0.029736
452	0.03018
453	0.030512
454	0.030722
455	0.030803
456	0.030746
457	0.030543
458	0.030187
459	0.029668
460	0.02898
461	0.028112
462	0.027058
463	0.025809
464	0.024357
465	0.022694
466	0.020811
467	0.018701
468	0.016354
469	0.013764
470	0.010921
471	0.0078181
472	0.0044465
473	0.00079807
474	0.00094639
475	0.0016876
476	0.0024121
477	0.0031194
478	0.0038092
479	0.004481
480	0.0051344
481	0.0057689
482	0.0063842
483	0.0069798
484	0.0075552
485	0.0081101
486	0.0086439
487	0.0091564
488	0.009647
489	0.010115
490	0.010561
491	0.010983
492	0.011382
493	0.011757
494	0.012108
495	0.012433
496	0.012734
497	0.013009
498	0.013257
499	0.013479
500	0.013674
501	0.013842
502	0.013981
503	0.014093
504	0.014175
505	0.014229
506	0.014253
507	0.014247
508	0.014211
509	0.014143
510	0.014045
511	0.013915
512	0.013752
513	0.013557
514	0.013329
515	0.013068
516	0.012773
517	0.012443
518	0.012079
519	0.011679
520	0.011244
521	0.010773
522	0.010266
523	0.0097218
524	0.0091403
525	0.008521
526	0.0078637
527	0.0071677
528	0.0064328
529	0.0056583
530	0.0048441
531	0.0039895
532	0.0030943
533	0.0021579
534	0.00118
535	0.00066964
536	0.0007764
537	0.0007764
538	0.0003882
539	0.010895
540	0.016615
541	0.027333
542	0.046518
543	0.097929
544	0.17589
545	0.26617
546	0.36871
547	0.45622
548	0.47538
549	0.46403
550	0.4506
551	0.44844
552	0.46177
553	0.47943
554	0.50236
555	0.54434
556	0.61167
557	0.69752
558	0.77269
559	0.89485
560	0.95179
561	0.97389
562	0.98313
563	0.98797
564	0.98797
565	0.98271
566	0.98137
567	0.97252
568	0.96933
569	0.96623
570	0.97011
571	0.97321
572	0.97438
573	0.96976
574	0.96367
575	0.95953
576	0.95422
577	0.95264
578	0.95313
579	0.9573
580	0.96891
581	0.9721
582	0.97477
583	0.97337
584	0.96792
585	0.96179
586	0.9515
587	0.94354
588	0.93557
589	0.93503
590	0.93866
591	0.94196
592	0.94643
593	0.95133
594	0.96194
595	0.96952
596	0.97735
597	0.98292
598	0.98512
599	0.98771
600	0.98835
601	0.98725
602	0.98525
603	0.98078
604	0.97165
605	0.96726
606	0.96234
607	0.95852
608	0.95315
609	0.95264
610	0.95666
611	0.95861
612	0.96819
613	0.97316
614	0.98074
615	0.98778
616	0.99068
617	0.98867
618	0.99032
619	0.99107
620	0.9908
621	0.98522
622	0.98108
623	0.97989
624	0.9802
625	0.97986
626	0.97981
627	0.97981
628	0.98477
629	0.98408
630	0.98835
631	0.98835
632	0.99262
633	0.99142
634	0.98835
635	0.99008
636	0.99304
637	0.9934
638	0.99368
639	0.99789
640	0.9979
641	0.99767
642	0.99689
643	0.9934
644	0.99127
645	0.98597
646	0.98548
647	0.97981
648	0.98214
649	0.98253
650	0.98224
651	0.97943
652	0.98231
653	0.98778
654	0.99231
655	0.99648
656	0.99651
657	0.99651
658	0.99651
659	0.99156
660	0.99255
661	0.98685
662	0.98038
663	0.97725
664	0.97334
665	0.97103
666	0.96735
667	0.9689
668	0.97429
669	0.97414
670	0.9784
671	0.96984
672	0.97956
673	0.99379
674	0.99262
675	0.99622
676	0.99651
677	0.99495
678	0.99166
679	0.9872
680	0.98564
681	0.9802
682	0.97865
683	0.98226
684	0.98571
685	0.98216
686	0.98588
687	0.98797
688	0.99107
689	0.99651
690	0.99651
691	0.99651
692	0.99767
693	0.99767
694	0.99748
695	0.99392
696	0.99373
697	0.98991
698	0.98797
699	0.98007
700	0.97748
701	0.97464
702	0.97877
703	0.97205
704	0.97425
705	0.97464
706	0.97748
707	0.97619
708	0.97276
709	0.97437
710	0.96945
711	0.97205
712	0.96972
713	0.97191
714	0.96647
715	0.9631
716	0.95807
717	0.95807
718	0.95593
719	0.95575
720	0.95939
721	0.96118
722	0.96118
723	0.96145
724	0.9627
725	0.95885
726	0.95807
727	0.95532
728	0.94769
729	0.94171
730	0.93414
731	0.924
732	0.92102
733	0.91069
734	0.90687
735	0.90112
736	0.89596
737	0.89596
738	0.89596
739	0.90103
740	0.90788
741	0.9146
742	0.91693
743	0.93268
744	0.93924
745	0.94693
746	0.9591
747	0.96875
748	0.96956
749	0.97276
750	0.97748
751	0.97509
752	0.96781
753	0.95321
754	0.94709
755	0.93717
756	0.92837
757	0.91445
758	0.9042
759	0.89937
760	0.90373
761	0.89735
762	0.90101
763	0.89989
764	0.90069
765	0.9114
766	0.91944
767	0.9309
768	0.92857
769	0.9353
770	0.9394
771	0.94044
772	0.94177
773	0.94103
774	0.93084
775	0.92221
776	0.91618
777	0.90474
778	0.89819
779	0.89154
780	0.88203
781	0.87456
782	0.87614
783	0.8736
784	0.87666
785	0.88701
786	0.90095
787	0.91477
788	0.92157
789	0.93753
790	0.95417
791	0.95845
792	0.96998
793	0.96455
794	0.95964
795	0.94302
796	0.92237
797	0.88841
798	0.86466
799	0.83036
800	0.80163
